1,2,3,4,5,6,7,8,class
183.190476, 181.258945, 112.190476, 110.850945, 108.394737, 107.940516, 108.625000, 108.175205, false
161.357143, 159.427670, 178.142857, 176.061813, 198.149123, 197.291863, 188.401786, 187.561494, true
102.809524, 101.589505, 94.571429, 93.438819, 112.140351, 111.664516, 105.803571, 105.366298, false
157.380952, 155.496094, 180.261905, 178.108735, 198.052632, 197.183471, 188.571429, 187.730810, true
106.428571, 105.201831, 109.785714, 108.470873, 122.833333, 122.305240, 121.080357, 120.540931, false
193.095238, 190.839145, 200.047619, 197.681029, 159.947368, 159.252309, 186.178571, 185.364196, true
118.976190, 117.554891, 115.142857, 113.828490, 132.087719, 131.615093, 120.294643, 119.760681, false
204.476190, 202.498501, 195.833333, 193.508244, 160.385965, 159.750685, 187.491071, 186.657203, true
145.547619, 143.808020, 154.642857, 152.793929, 182.324561, 181.523659, 166.276786, 165.553541, false
204.452381, 202.453977, 194.000000, 191.706621, 159.701754, 159.111662, 187.080357, 186.258382, true
200.214286, 197.817045, 191.071429, 188.783336, 183.526316, 182.720095, 189.017857, 188.172229, false
201.619048, 199.592399, 197.404762, 195.046167, 159.271930, 158.641717, 187.803571, 186.966610, true
101.571429, 100.464736, 117.547619, 116.283503, 187.631579, 186.810412, 155.562500, 154.913597, false
209.238095, 206.746465, 198.238095, 196.574687, 166.596491, 165.901568, 190.937500, 190.097941, true
162.928571, 160.980959, 171.595238, 169.542182, 200.035088, 199.155832, 185.580357, 184.757348, false
210.261905, 207.745294, 192.500000, 190.971109, 167.175439, 166.469598, 191.089286, 190.247712, true
168.738095, 166.746520, 168.857143, 166.847154, 196.403509, 195.540250, 190.491071, 189.639473, false
202.047619, 199.692544, 200.404762, 198.269562, 166.789474, 166.083019, 190.883929, 190.049772, true
160.666667, 158.742654, 158.952381, 157.082268, 199.140351, 198.265021, 186.410714, 185.582504, false
186.357143, 184.130070, 183.428571, 181.233031, 193.000000, 192.153105, 197.776786, 196.900252, true
164.119048, 162.163842, 181.785714, 179.628202, 201.096491, 200.214283, 192.803571, 191.941804, false
188.309524, 186.060247, 178.500000, 176.362215, 191.807018, 190.964525, 197.232143, 196.365958, true
183.023810, 180.853101, 196.952381, 194.598593, 209.780702, 208.858585, 203.508929, 202.599606, false
181.690476, 179.521512, 186.738095, 184.513808, 191.675439, 190.837203, 197.553571, 196.670917, true
207.571429, 205.087164, 213.690476, 211.131517, 210.307018, 209.382698, 212.330357, 211.380563, false
181.642857, 180.220231, 147.047619, 145.508308, 125.429825, 124.894610, 155.526786, 154.849700, true
215.642857, 213.060366, 211.571429, 209.037558, 204.324561, 203.442524, 208.187500, 207.256226, false
192.500000, 190.238478, 196.071429, 193.729416, 159.149123, 158.455668, 185.794643, 184.979917, true
205.071429, 202.615899, 194.809524, 192.493867, 166.578947, 165.859043, 183.133929, 182.343061, false
185.214286, 183.609849, 140.928571, 139.376985, 125.596491, 125.069225, 156.535714, 155.860316, true
110.523810, 109.200361, 110.785714, 109.459425, 77.535088, 77.194289, 97.000000, 96.825690, false
178.309524, 176.839187, 153.666667, 152.060426, 125.622807, 125.095469, 154.437500, 153.765289, true
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, false
188.142857, 185.942890, 207.285714, 204.917131, 196.596491, 195.740076, 221.107143, 220.117869, true
173.714286, 171.660755, 152.904762, 151.086623, 150.421053, 149.761126, 151.428571, 150.751413, false
186.119048, 183.933355, 205.142857, 202.723095, 197.008772, 196.146020, 221.553571, 220.562318, true
142.976190, 141.267996, 152.714286, 150.885887, 151.517544, 150.859462, 152.392857, 151.711017, false
191.619048, 189.382156, 205.523810, 203.132222, 195.087719, 194.270183, 220.357143, 219.371784, true
153.285714, 151.450740, 147.690476, 145.934025, 164.692982, 163.984857, 153.928571, 153.254041, false
145.857143, 144.291549, 133.595238, 131.995252, 136.982456, 136.454463, 152.723214, 152.040038, true
172.595238, 170.533086, 196.571429, 194.217215, 195.508772, 194.649440, 197.026786, 196.146056, false
150.476190, 148.862063, 130.166667, 128.616679, 136.438596, 135.882017, 152.428571, 151.746571, true
197.904762, 195.536821, 177.642857, 175.656567, 173.570175, 172.846962, 193.732143, 192.945157, false
142.190476, 140.631234, 137.309524, 135.674365, 136.140351, 135.601357, 152.196429, 151.515458, true
109.357143, 108.112777, 90.190476, 89.139607, 117.807018, 117.294395, 104.205357, 103.739321, false
189.595238, 187.380210, 201.119048, 198.712421, 189.605263, 188.772843, 203.419643, 202.512884, true
101.785714, 100.589174, 116.357143, 114.971329, 125.245614, 124.726217, 116.723214, 116.205018, false
187.547619, 185.353809, 199.928571, 197.542913, 188.833333, 188.005548, 203.348214, 202.439565, true
104.714286, 103.463934, 129.761905, 128.310357, 139.692982, 139.079289, 123.776786, 123.239289, false
187.904762, 185.682345, 200.238095, 197.878272, 159.096491, 158.397428, 185.901786, 185.087719, true
127.380952, 125.975329, 169.357143, 167.353566, 164.877193, 164.160288, 166.205357, 165.470647, false
186.095238, 183.890079, 201.047619, 198.643566, 189.078947, 188.260237, 203.669643, 202.760423, true
191.095238, 188.811806, 181.571429, 179.398902, 178.631579, 177.847092, 182.062500, 181.248003, false
165.523810, 163.543600, 159.880952, 157.968748, 193.491228, 192.653277, 191.428571, 190.572111, true
0.000000, 0.000000, 0.000000, 0.000000, 1.035088, 1.035088, 1.053571, 1.053571, false
165.523810, 163.545486, 157.238095, 155.356021, 192.482456, 191.647943, 191.437500, 190.581106, true
196.000000, 193.655622, 200.690476, 198.287082, 194.026316, 193.173537, 197.785714, 196.901282, false
162.238095, 160.298450, 162.904762, 160.970167, 192.149123, 191.339643, 191.071429, 190.217122, true
201.809524, 199.394571, 198.166667, 195.793410, 196.333333, 195.471046, 196.758929, 195.878685, false
169.595238, 167.565002, 166.642857, 164.648022, 190.464912, 189.688951, 192.232143, 191.372371, true
198.333333, 195.958025, 199.238095, 196.858928, 202.622807, 201.732401, 200.705357, 199.807585, false
171.523810, 169.470430, 163.428571, 161.472718, 189.771930, 188.986392, 192.285714, 191.425693, true
205.500000, 203.039552, 205.452381, 202.992165, 209.359649, 208.440052, 208.285714, 207.353941, false
167.928571, 165.920823, 168.261905, 166.249527, 189.131579, 188.396001, 191.491071, 190.634290, true
207.190476, 204.709254, 209.857143, 207.344778, 210.807018, 209.880489, 211.491071, 210.544803, false
204.095238, 201.659262, 218.190476, 215.581608, 214.157895, 213.217239, 219.116071, 218.137681, true
209.976190, 207.461940, 212.357143, 209.813956, 206.719298, 205.811907, 209.669643, 208.733954, false
200.285714, 197.905873, 218.071429, 215.473719, 213.008772, 212.072547, 218.616071, 217.639037, true
211.428571, 208.896738, 207.000000, 204.520927, 186.175439, 185.369790, 198.223214, 197.349579, false
201.071429, 198.674926, 216.071429, 213.486330, 212.780702, 211.851227, 219.223214, 218.244721, true
199.000000, 196.645984, 176.452381, 174.351459, 151.429825, 150.764767, 166.803571, 166.067786, false
189.452381, 187.238569, 192.833333, 190.604084, 199.552632, 199.080696, 209.919643, 208.981795, true
151.928571, 150.109297, 142.261905, 140.558114, 146.807018, 146.161945, 140.133929, 139.506969, false
203.738095, 201.386758, 183.333333, 181.153097, 174.254386, 173.491631, 196.303571, 195.464219, true
151.880952, 150.062309, 154.071429, 152.226933, 149.719298, 149.062151, 155.723214, 155.033582, false
206.738095, 204.328430, 177.809524, 175.682279, 173.956140, 173.195114, 196.866071, 196.011358, true
16.595238, 16.595238, 4.952381, 4.952381, 0.000000, 0.000000, 0.464286, 0.464286, false
198.547619, 196.255255, 189.166667, 186.932411, 173.535088, 172.784065, 196.008929, 195.178268, true
150.547619, 148.751884, 148.071429, 146.298054, 150.798246, 150.153946, 146.928571, 146.271205, false
205.642857, 203.267455, 185.119048, 182.916851, 175.236842, 174.473194, 197.000000, 196.133951, true
161.690476, 159.813704, 186.214286, 183.984596, 190.447368, 189.610238, 183.794643, 182.972952, false
209.404762, 206.986154, 179.690476, 177.539330, 175.736842, 174.972255, 197.571429, 196.701139, true
192.690476, 190.382830, 197.738095, 195.374048, 196.543860, 195.724394, 198.767857, 197.878582, false
200.595238, 198.277693, 190.833333, 188.577917, 175.342105, 174.572378, 196.535714, 195.682015, true
186.619048, 184.480278, 118.452381, 117.041005, 121.763158, 121.243529, 123.133929, 122.589273, false
198.904762, 196.580432, 179.047619, 176.920588, 172.096491, 171.340684, 195.937500, 195.101066, true
131.571429, 130.005900, 133.452381, 131.912569, 101.219298, 100.791404, 112.000000, 111.518256, false
199.619048, 197.256523, 173.928571, 171.849874, 172.429825, 171.672038, 196.508929, 195.645725, true
131.666667, 130.120518, 122.452381, 120.994802, 135.701754, 135.105497, 143.973214, 143.346935, false
192.595238, 190.329606, 183.547619, 181.369577, 172.026316, 171.278474, 195.946429, 195.113900, true
134.214286, 132.662011, 134.833333, 133.221903, 145.394737, 144.756221, 140.142857, 139.515858, false
205.571429, 203.164179, 201.547619, 199.193278, 223.254386, 222.318985, 221.017857, 220.030994, true
128.666667, 127.127451, 166.523810, 164.534639, 152.771930, 152.101908, 153.821429, 153.153164, false
191.095238, 188.814352, 187.095238, 184.868802, 166.552632, 165.827684, 190.312500, 189.464779, true
32.500000, 32.500000, 86.690476, 85.654122, 0.000000, 0.000000, 9.267857, 9.267857, false
188.738095, 186.523313, 187.333333, 185.174628, 199.412281, 198.866500, 209.821429, 208.888220, true
113.095238, 111.756340, 122.476190, 121.009983, 0.991228, 0.991228, 39.357143, 39.357143, false
204.214286, 201.803109, 196.761905, 194.497375, 221.982456, 221.045091, 221.357143, 220.368499, true
122.214286, 120.751354, 121.809524, 120.351681, 28.587719, 28.587719, 85.651786, 85.544456, false
201.833333, 199.459060, 201.500000, 199.105051, 221.561404, 220.689301, 220.312500, 219.328163, true
121.809524, 120.351681, 120.500000, 119.058059, 115.219298, 114.715785, 122.803571, 122.269915, false
185.690476, 183.633213, 190.571429, 188.315808, 214.438596, 213.499183, 211.625000, 210.678406, true
120.000000, 118.563224, 118.333333, 116.916841, 133.736842, 133.149154, 127.428571, 126.861642, false
183.571429, 181.515193, 186.333333, 184.107349, 213.008772, 212.075965, 211.776786, 210.830514, true
117.119048, 115.717228, 116.142857, 114.752721, 133.149123, 132.563962, 126.758929, 126.194793, false
180.357143, 178.305874, 191.261905, 188.999738, 212.692982, 211.790694, 211.026786, 210.082677, true
115.738095, 114.352493, 115.357143, 113.976956, 134.017544, 133.433993, 125.857143, 125.296999, false
149.380952, 147.604738, 142.095238, 140.474403, 202.807018, 201.915725, 209.866071, 208.927434, true
111.357143, 110.023768, 110.880952, 109.553125, 108.131579, 107.658195, 112.910714, 112.462584, false
150.047619, 148.266208, 142.309524, 140.840023, 202.026316, 201.139076, 209.821429, 208.882999, true
115.214286, 113.835923, 116.023810, 114.636824, 154.947368, 154.268121, 141.437500, 140.816800, false
150.738095, 148.956600, 146.333333, 144.582321, 201.403509, 200.530194, 209.883929, 208.944922, true
114.857143, 113.485517, 119.666667, 118.257152, 147.368421, 146.721857, 132.232143, 131.656565, false
158.023810, 156.164939, 220.904762, 218.268454, 189.789474, 189.045041, 182.000000, 181.198712, true
114.333333, 112.968706, 119.000000, 117.591909, 146.842105, 146.205474, 132.607143, 132.024049, false
157.000000, 155.184222, 218.000000, 215.405100, 188.368421, 187.626378, 181.910714, 181.104858, true
125.047619, 123.550356, 116.333333, 114.940806, 145.149123, 144.514047, 134.339286, 133.741327, false
183.547619, 181.388917, 194.619048, 192.366728, 198.684211, 198.107378, 209.357143, 208.420457, true
117.500000, 116.102018, 127.214286, 125.703862, 157.350877, 156.683831, 138.812500, 138.208780, false
153.809524, 151.968045, 219.285714, 216.666983, 188.464912, 187.654213, 181.946429, 181.150384, true
135.833333, 134.232666, 180.452381, 178.331428, 206.640351, 205.735842, 184.205357, 183.405776, false
194.238095, 191.936031, 193.000000, 190.694782, 221.543860, 220.571847, 219.258929, 218.278186, true
194.714286, 192.382396, 173.476190, 171.401512, 209.008772, 208.091083, 199.803571, 198.912405, false
191.452381, 189.178833, 191.190476, 188.933473, 220.035088, 219.069912, 219.241071, 218.261057, true
158.476190, 156.588300, 172.023810, 169.964190, 176.780702, 176.006024, 177.705357, 176.911749, false
190.785714, 188.547541, 191.119048, 188.830163, 219.631579, 218.697663, 218.687500, 217.709030, true
196.285714, 193.935355, 195.904762, 193.559102, 198.526316, 197.655262, 198.276786, 197.389649, false
191.571429, 189.450826, 200.785714, 198.420905, 174.210526, 173.445928, 187.616071, 186.798686, true
0.000000, 0.000000, 0.000000, 0.000000, 7.631579, 7.614652, 1.142857, 1.596792, false
194.047619, 191.904910, 195.904762, 193.661395, 174.359649, 173.593406, 187.062500, 186.254786, true
109.333333, 108.023954, 108.976190, 107.671155, 115.789474, 115.280899, 113.089286, 112.584676, false
185.214286, 183.153568, 202.809524, 200.385190, 173.017544, 172.257124, 187.767857, 186.937504, true
0.000000, 0.000000, 0.000000, 0.000000, 28.114035, 28.087332, 12.562500, 14.079276, false
124.976190, 123.577954, 114.952381, 113.735361, 187.184211, 186.369751, 192.169643, 191.313275, true
0.000000, 0.000000, 0.000000, 0.000000, 4.649123, 4.649123, 0.544643, 1.295812, false
125.571429, 124.169280, 113.547619, 112.446926, 187.114035, 186.296091, 192.491071, 191.629815, true
0.000000, 0.000000, 0.000000, 0.000000, 2.929825, 6.841082, 0.116071, 0.116071, false
129.523810, 128.033159, 120.785714, 119.462764, 186.570175, 185.754999, 191.473214, 190.641202, true
0.000000, 0.000000, 1.857143, 1.857143, 21.833333, 21.753100, 10.250000, 11.274774, false
193.666667, 191.440218, 197.476190, 195.183631, 195.105263, 194.665476, 210.035714, 209.096041, true
0.976190, 0.976190, 4.142857, 4.934262, 89.649123, 89.673176, 31.642857, 34.179299, false
201.809524, 199.482462, 196.904762, 194.562388, 173.657895, 172.951407, 193.669643, 192.807434, true
57.119048, 56.736856, 22.571429, 22.301277, 146.192982, 145.558885, 88.357143, 88.244125, false
201.428571, 199.087057, 192.523810, 190.223672, 172.657895, 171.906629, 194.017857, 193.151250, true
49.047619, 48.639588, 113.690476, 112.334527, 90.763158, 90.454887, 60.982143, 60.939608, false
196.476190, 194.209208, 198.404762, 196.045296, 173.105263, 172.375342, 193.446429, 192.597105, true
143.023810, 141.311634, 141.880952, 140.182544, 113.000000, 112.634364, 109.107143, 108.636905, false
190.023810, 187.876487, 152.142857, 150.366876, 123.631579, 123.089271, 156.785714, 156.248396, true
152.357143, 150.597308, 168.380952, 166.397783, 187.491228, 186.671375, 185.125000, 184.299058, false
182.833333, 180.788123, 150.833333, 149.038705, 122.596491, 122.068729, 157.464286, 156.962784, true
166.380952, 164.405960, 180.761905, 178.598211, 200.535088, 199.655185, 195.285714, 194.414115, false
179.238095, 177.096016, 181.428571, 179.302077, 185.228070, 184.413952, 190.883929, 190.030256, true
108.714286, 107.413468, 108.142857, 106.848071, 116.175439, 115.665077, 112.589286, 112.086694, false
190.119048, 188.056043, 204.976190, 202.547160, 130.438596, 130.129122, 177.276786, 176.509052, true
171.047619, 168.999148, 151.595238, 149.779689, 205.421053, 204.518106, 188.250000, 187.421150, false
190.809524, 188.680900, 200.833333, 198.454095, 129.903509, 129.517589, 177.375000, 176.617158, true
150.595238, 148.797289, 171.214286, 169.170480, 192.631579, 191.787301, 175.651786, 174.879784, false
185.761905, 183.710836, 206.357143, 203.888871, 132.324561, 131.889280, 177.383929, 176.602073, true
173.619048, 171.544577, 154.071429, 152.228095, 199.394737, 198.518276, 187.616071, 186.787551, false
188.619048, 186.530189, 170.785714, 168.780213, 149.473684, 148.829007, 178.883929, 178.115826, true
169.952381, 167.921541, 182.833333, 180.663053, 200.473684, 199.595925, 186.866071, 186.042820, false
189.452381, 187.332657, 166.119048, 164.143985, 149.298246, 148.648892, 179.348214, 178.575254, true
210.476190, 207.961767, 221.119048, 218.470862, 222.403509, 221.426527, 221.169643, 220.180538, false
181.547619, 179.504977, 173.190476, 171.163979, 148.736842, 148.112880, 178.098214, 177.343874, true
221.666667, 219.012031, 213.642857, 211.085383, 215.850877, 214.907873, 220.366071, 219.384288, false
215.142857, 212.617083, 195.666667, 193.388970, 195.701754, 194.875237, 207.535714, 206.610014, true
197.595238, 195.230030, 184.476190, 182.274049, 201.991228, 201.103372, 197.419643, 196.537634, false
212.380952, 209.871097, 191.333333, 189.079118, 195.403509, 194.564079, 207.437500, 206.509492, true
197.785714, 195.417567, 201.142857, 198.734080, 196.000000, 195.138817, 199.375000, 198.484914, false
210.333333, 207.845467, 197.523810, 195.204376, 194.017544, 193.223805, 207.000000, 206.084306, true
111.000000, 109.671045, 50.619048, 51.382751, 195.017544, 194.160881, 149.723214, 149.123097, false
117.285714, 116.001745, 166.119048, 164.178103, 182.508772, 181.810031, 169.008929, 168.330060, true
105.904762, 105.074167, 124.238095, 122.750216, 196.008772, 195.147549, 180.000000, 179.204592, false
177.547619, 175.424133, 178.357143, 176.225770, 183.885965, 183.077778, 190.330357, 189.479811, true
107.761905, 106.471857, 107.476190, 106.189264, 115.929825, 115.420284, 112.482143, 111.980558, false
118.357143, 117.097225, 165.857143, 163.999730, 180.535088, 179.822084, 168.535714, 167.846725, true
63.095238, 62.533664, 8.333333, 8.499300, 198.184211, 197.313582, 141.080357, 140.563198, false
116.238095, 114.901935, 166.761905, 164.777346, 181.035088, 180.265767, 168.839286, 168.153353, true
63.833333, 63.661524, 74.952381, 74.287065, 200.684211, 199.802698, 163.241071, 162.560900, false
188.309524, 186.133996, 197.857143, 195.557306, 196.359649, 195.498201, 196.339286, 195.477039, true
93.809524, 92.925305, 124.261905, 122.884006, 203.991228, 203.095101, 175.982143, 175.220867, false
188.142857, 185.955722, 192.595238, 190.381794, 195.114035, 194.256467, 196.562500, 195.702790, true
140.261905, 138.731631, 189.833333, 187.562212, 208.131579, 207.216726, 195.741071, 194.869296, false
181.952381, 179.845124, 198.857143, 196.537018, 194.850877, 194.008348, 195.812500, 194.949775, true
193.904762, 191.587606, 194.357143, 192.040967, 211.131579, 210.203596, 206.794643, 205.869605, false
192.142857, 189.947782, 203.452381, 201.082001, 198.026316, 197.156070, 198.133929, 197.268980, true
175.523810, 173.440286, 167.785714, 165.818332, 214.938596, 213.993825, 203.830357, 202.921618, false
191.404762, 189.195817, 198.214286, 195.915742, 196.640351, 195.776476, 198.169643, 197.305899, true
171.166667, 169.139078, 181.333333, 179.182336, 214.324561, 213.382749, 201.562500, 200.664091, false
185.452381, 183.327355, 203.023810, 200.669301, 196.315789, 195.473481, 197.651786, 196.784402, true
199.523810, 197.143616, 204.928571, 202.474803, 217.429825, 216.474126, 214.133929, 213.175846, false
189.428571, 187.263820, 204.166667, 201.771667, 190.035088, 189.205673, 194.401786, 193.536890, true
206.190476, 203.721888, 211.142857, 208.614575, 215.684211, 214.736368, 212.187500, 211.238180, false
186.880952, 184.721205, 200.047619, 197.689537, 188.728070, 187.901458, 194.285714, 193.419590, true
213.571429, 211.013927, 211.547619, 209.014366, 218.666667, 217.705600, 216.910714, 215.940192, false
174.523810, 172.433789, 181.071429, 178.984660, 183.728070, 182.943109, 190.544643, 189.692097, true
106.904762, 105.624554, 105.333333, 104.071862, 114.403509, 113.900640, 111.357143, 110.860675, false
185.595238, 183.454699, 204.666667, 202.254260, 188.447368, 187.621576, 194.026786, 193.160951, true
210.547619, 208.026682, 209.095238, 206.592399, 221.622807, 220.648639, 217.357143, 216.385280, false
197.595238, 195.278598, 197.547619, 195.198203, 201.982456, 201.094639, 210.232143, 209.299837, true
211.023810, 208.499266, 216.309524, 213.719300, 225.622807, 224.631618, 221.732143, 220.741116, false
196.595238, 194.272007, 192.952381, 190.644592, 201.254386, 200.369858, 210.232143, 209.303552, true
213.333333, 210.780861, 216.880952, 214.284938, 224.236842, 223.251720, 223.125000, 222.126673, false
193.142857, 190.920425, 201.261905, 198.879784, 201.105263, 200.223517, 210.285714, 209.350791, true
219.190476, 216.565348, 220.452381, 217.814413, 212.982456, 212.046346, 216.196429, 215.229314, false
175.714286, 173.690435, 178.452381, 176.437338, 201.508772, 200.623674, 211.812500, 210.873416, true
217.428571, 214.829469, 199.619048, 197.228337, 206.842105, 205.932977, 206.125000, 205.202753, false
172.666667, 170.671666, 180.785714, 178.775403, 200.780702, 199.898743, 211.276786, 210.343416, true
199.071429, 196.687513, 199.880952, 197.487582, 200.271930, 199.391845, 199.125000, 198.234158, false
177.690476, 175.646892, 177.785714, 175.674284, 200.815789, 199.940845, 212.803571, 211.854560, true
193.357143, 191.041413, 190.595238, 188.312703, 183.763158, 182.956061, 184.482143, 183.657455, false
181.357143, 179.293298, 188.380952, 186.125543, 179.000000, 178.254549, 186.517857, 185.694416, true
202.071429, 199.651324, 201.000000, 198.592787, 202.236842, 201.347897, 201.580357, 200.678483, false
182.880952, 180.785200, 184.000000, 181.801632, 178.587719, 177.841369, 186.508929, 185.687700, true
202.333333, 199.910119, 203.380952, 200.945571, 205.807018, 204.902381, 205.241071, 204.322764, false
175.904762, 173.886324, 191.690476, 189.395866, 177.885965, 177.173297, 186.196429, 185.370131, true
203.071429, 200.639857, 206.166667, 203.697985, 207.921053, 207.007435, 207.875000, 206.945084, false
182.119048, 179.953025, 184.714286, 182.538739, 183.219298, 182.465291, 191.035714, 190.181061, true
104.761905, 103.507402, 102.095238, 100.872925, 113.114035, 112.616859, 109.258929, 108.772531, false
179.166667, 177.134813, 187.309524, 185.066558, 147.859649, 147.229636, 172.464286, 171.692955, true
206.476190, 204.003468, 207.142857, 204.662058, 206.184211, 205.278119, 207.250000, 206.322931, false
179.809524, 177.751808, 182.952381, 180.763589, 147.061404, 146.438563, 172.473214, 171.704973, true
207.809524, 205.320699, 209.404762, 206.896839, 204.447368, 203.549121, 207.294643, 206.367752, false
173.928571, 171.945149, 189.261905, 186.995406, 147.622807, 147.001894, 172.035714, 171.266925, true
209.547619, 207.037993, 209.642857, 207.132180, 206.754386, 205.846690, 208.098214, 207.167449, false
197.333333, 195.143578, 167.809524, 165.891804, 206.061404, 205.158745, 208.928571, 208.043062, true
210.571429, 208.049862, 210.285714, 207.767326, 212.710526, 211.781721, 211.116071, 210.175002, false
197.500000, 195.272246, 166.023810, 164.038021, 205.500000, 204.602535, 209.642857, 208.743746, true
209.738095, 207.226602, 210.476190, 207.955551, 224.473684, 223.488094, 215.964286, 215.003337, false
193.190476, 191.004060, 171.166667, 169.433967, 204.956140, 204.069710, 208.089286, 207.226019, true
210.785714, 208.261524, 212.547619, 210.002058, 225.245614, 224.265197, 218.276786, 217.301714, false
212.571429, 210.357648, 182.928571, 180.966317, 203.991228, 203.125726, 209.857143, 208.925778, true
214.095238, 211.531378, 212.857143, 210.308326, 217.973684, 217.018983, 214.901786, 213.943306, false
212.833333, 210.544673, 178.214286, 176.141616, 203.368421, 202.513371, 210.321429, 209.389193, true
213.619048, 211.060652, 214.547619, 211.978111, 225.491228, 224.500174, 219.080357, 218.102568, false
206.190476, 204.051150, 186.809524, 184.818453, 203.271930, 202.422836, 208.830357, 207.904433, true
215.595238, 213.013186, 217.333333, 214.730544, 217.114035, 216.168728, 217.928571, 216.967328, false
135.738095, 134.232185, 162.547619, 160.665575, 168.175439, 167.488826, 164.455357, 163.719543, true
217.047619, 214.448153, 220.666667, 218.023881, 217.868421, 216.912343, 220.910714, 219.931170, false
181.547619, 179.387363, 181.166667, 179.006773, 182.771930, 182.001121, 191.035714, 190.180986, true
100.309524, 99.108512, 99.285714, 98.096822, 110.447368, 109.961891, 106.142857, 105.669392, false
163.976190, 162.054568, 148.404762, 146.759883, 139.114035, 138.533195, 162.866071, 162.145444, true
223.880952, 221.199647, 230.500000, 227.740480, 216.000000, 215.057907, 224.830357, 223.837707, false
156.952381, 155.089806, 158.928571, 157.117633, 138.385965, 137.813150, 162.437500, 161.715785, true
231.761905, 228.986473, 227.714286, 224.987074, 210.859649, 209.936802, 224.401786, 223.405268, false
185.214286, 183.180197, 166.642857, 164.749485, 135.438596, 134.844265, 167.142857, 166.413346, true
224.904762, 222.211238, 214.714286, 212.143178, 210.236842, 209.323081, 219.767857, 218.803867, false
185.785714, 183.755212, 160.142857, 158.244515, 136.122807, 135.525232, 167.589286, 166.845945, true
209.500000, 206.992092, 201.976190, 199.560130, 196.666667, 195.821907, 204.660714, 203.769827, false
179.476190, 177.453549, 170.690476, 168.763042, 135.228070, 134.635152, 167.482143, 166.761026, true
196.619048, 194.264404, 195.666667, 193.323276, 186.894737, 186.074338, 187.973214, 187.134087, false
188.738095, 186.745041, 174.500000, 172.534779, 138.675439, 138.066101, 167.508929, 166.774239, true
172.333333, 170.269884, 168.857143, 166.860201, 155.640351, 155.050225, 166.303571, 165.664117, false
185.047619, 183.169082, 180.500000, 178.347073, 184.289474, 183.488693, 187.821429, 186.997422, true
200.595238, 198.193979, 203.357143, 200.924255, 181.649123, 180.886327, 188.901786, 188.072752, false
192.190476, 190.163183, 168.476190, 166.520565, 138.614035, 138.005416, 167.758929, 167.017732, true
203.595238, 201.160129, 204.571429, 202.122538, 218.078947, 217.120526, 201.482143, 200.602760, false
183.690476, 181.693833, 178.238095, 176.202245, 137.728070, 137.125106, 167.589286, 166.858358, true
203.023810, 200.597081, 208.952381, 206.454587, 216.710526, 215.761018, 203.455357, 202.545180, false
162.142857, 160.339213, 189.500000, 187.356326, 137.605263, 137.016457, 155.125000, 154.431359, true
212.714286, 210.166722, 212.785714, 210.257273, 230.622807, 229.609913, 214.348214, 213.397236, false
163.071429, 161.358892, 186.238095, 184.036798, 137.596491, 137.004996, 156.285714, 155.591842, true
95.214286, 94.197172, 94.000000, 92.954290, 110.298246, 109.816869, 101.026786, 100.590740, false
157.571429, 155.738257, 192.261905, 190.117539, 137.710526, 137.108589, 154.687500, 153.998694, true
3.452381, 3.452381, 4.666667, 4.666667, 3.885965, 3.885965, 6.857143, 6.857143, false
205.071429, 202.675820, 200.071429, 197.808671, 208.245614, 207.340255, 210.571429, 209.632121, true
220.119048, 217.484689, 222.380952, 219.719817, 163.429825, 162.717983, 157.223214, 156.521239, false
204.214286, 201.829738, 195.309524, 192.975750, 207.456140, 206.551543, 211.669643, 210.731621, true
132.428571, 130.854725, 150.690476, 148.890464, 134.403509, 133.832549, 133.303571, 132.709125, false
198.785714, 196.462400, 203.833333, 201.705457, 207.289474, 206.378698, 209.776786, 208.838404, true
155.738095, 153.873982, 158.285714, 156.411273, 159.280702, 158.593610, 161.571429, 160.850042, false
192.357143, 190.070731, 193.333333, 191.087116, 203.500000, 202.628354, 208.964286, 208.034836, true
180.833333, 178.667633, 152.714286, 151.076838, 160.964912, 160.274523, 153.964286, 153.284878, false
190.952381, 188.673145, 190.857143, 188.573728, 202.298246, 201.422305, 209.955357, 209.019053, true
181.833333, 179.724160, 207.380952, 204.950879, 185.789474, 184.989102, 197.285714, 196.416405, false
185.738095, 183.776960, 182.476190, 180.294459, 184.719298, 183.910938, 188.000000, 187.167443, true
219.476190, 216.852568, 231.619048, 228.900411, 193.315789, 192.468964, 196.892857, 196.015122, false
186.833333, 184.624619, 195.714286, 193.686682, 202.043860, 201.156832, 208.098214, 207.170174, true
236.119048, 233.316138, 225.761905, 223.130187, 198.114035, 197.247024, 220.241071, 219.261700, false
176.380952, 174.863202, 169.619048, 167.604937, 143.456140, 143.005368, 157.982143, 157.340621, true
173.476190, 171.407704, 168.500000, 166.557476, 198.087719, 197.356055, 194.821429, 193.979273, false
176.190476, 174.807017, 166.952381, 164.976385, 141.912281, 141.302291, 158.160714, 157.513460, true
153.642857, 151.900763, 179.571429, 177.515487, 167.508772, 166.829343, 148.375000, 147.714380, false
172.023810, 170.434161, 171.309524, 169.326773, 143.412281, 142.887295, 157.839286, 157.203622, true
186.928571, 184.906002, 214.714286, 212.161527, 155.947368, 155.516337, 167.053571, 166.752604, false
